Category	English	Chinese	Path
CREATURES.MODIFIERS	Well Fed	餵食良好	STRINGS.CREATURES.MODIFIERS.HUSKYMOOWELLFED.NAME
CREATURES.MODIFIERS	Incubating	孵化中	STRINGS.CREATURES.MODIFIERS.INCUBATING.NAME
CREATURES.MODIFIERS	Growth Suppressed	停止發育	STRINGS.CREATURES.MODIFIERS.INCUBATING_SUPPRESSED.NAME
CREATURES.MODIFIERS	Lullabied	搖籃曲	STRINGS.CREATURES.MODIFIERS.INCUBATOR_SONG.NAME
CREATURES.MODIFIERS	Initially Pollinated	首次授粉	STRINGS.CREATURES.MODIFIERS.INITIALLYPOLLINATED.NAME
CREATURES.MODIFIERS	In liquid	在液體中	STRINGS.CREATURES.MODIFIERS.MOISTURE_GAIN_RATE.NAME
CREATURES.MODIFIERS	Not in liquid	未在液體中	STRINGS.CREATURES.MODIFIERS.MOISTURE_LOSS_RATE.NAME
CREATURES.MODIFIERS	Stung a Target	叮咬了目標	STRINGS.CREATURES.MODIFIERS.MOSQUITO_FED.NAME
CREATURES.MODIFIERS	Moving	移動	STRINGS.CREATURES.MODIFIERS.MOVEMENT_MOISTURE_LOSS.NAME
CREATURES.MODIFIERS	Starving	挨餓	STRINGS.CREATURES.MODIFIERS.OUT_OF_CALORIES.NAME
CREATURES.MODIFIERS	Confined	狹窄	STRINGS.CREATURES.MODIFIERS.OVERCROWDED.CONFINED.NAME
CREATURES.MODIFIERS	Cramped	狹窄	STRINGS.CREATURES.MODIFIERS.OVERCROWDED.CRAMPED.NAME
CREATURES.MODIFIERS	Crowded	擁擠	STRINGS.CREATURES.MODIFIERS.OVERCROWDED.CROWDED.NAME
CREATURES.MODIFIERS	Groomed	香噴噴	STRINGS.CREATURES.MODIFIERS.RANCHED.NAME
CREATURES.MODIFIERS	Just Produced Lubricant	剛剛產過潤滑油	STRINGS.CREATURES.MODIFIERS.RECENTLYPRODUCEDLUBRICANT.NAME
CREATURES.MODIFIERS	Scale Regrowth Rate	毛髮重生速度	STRINGS.CREATURES.MODIFIERS.SCALE_GROWTH_RATE.NAME
CREATURES.MODIFIERS	Breath of Fresh Air	呼吸新鮮空氣	STRINGS.CREATURES.MODIFIERS.SURFACEAIRCONSUMED.NAME
CREATURES.MODIFIERS	Tame	馴服	STRINGS.CREATURES.MODIFIERS.TAME.NAME
CREATURES.MODIFIERS	Wild	野生	STRINGS.CREATURES.MODIFIERS.WILD.NAME
CREATURES.PLANT_MUTATIONS	Blooming	盛開	STRINGS.CREATURES.PLANT_MUTATIONS.BLOOMS.NAME
CREATURES.PLANT_MUTATIONS	Licey	多虱	STRINGS.CREATURES.PLANT_MUTATIONS.BONUSLICE.NAME
CREATURES.PLANT_MUTATIONS	Superspecialized	超特化	STRINGS.CREATURES.PLANT_MUTATIONS.EXTREMELYTIGHT.NAME
CREATURES.PLANT_MUTATIONS	Juicy Fruits	多汁水果	STRINGS.CREATURES.PLANT_MUTATIONS.HEAVYFRUIT.NAME
CREATURES.PLANT_MUTATIONS	Bountiful	豐收	STRINGS.CREATURES.PLANT_MUTATIONS.LOADEDWITHFRUIT.NAME
CREATURES.PLANT_MUTATIONS	Easygoing	易於生長	STRINGS.CREATURES.PLANT_MUTATIONS.MODERATELYLOOSE.NAME
CREATURES.PLANT_MUTATIONS	Specialized	特化	STRINGS.CREATURES.PLANT_MUTATIONS.MODERATELYTIGHT.NAME
CREATURES.PLANT_MUTATIONS	Original	原生	STRINGS.CREATURES.PLANT_MUTATIONS.NONE.NAME
CREATURES.PLANT_MUTATIONS	Exuberant	快速生長	STRINGS.CREATURES.PLANT_MUTATIONS.ROTTENHEAPS.NAME
CREATURES.PLANT_MUTATIONS	Wildish	野性	STRINGS.CREATURES.PLANT_MUTATIONS.SLOWBURN.NAME
CREATURES.PLANT_MUTATIONS	Leafy	葉茂	STRINGS.CREATURES.PLANT_MUTATIONS.SUNNYSPEED.NAME
CREATURES.SPECIES	Blumblet	藻華豐足劍龍寶寶	STRINGS.CREATURES.SPECIES.ALGAE_STEGO.BABY.NAME
CREATURES.SPECIES	Blum Lumb	藻華豐足劍龍	STRINGS.CREATURES.SPECIES.ALGAE_STEGO.NAME
CREATURES.SPECIES	Thimble Reed	頂針蘆葦	STRINGS.CREATURES.SPECIES.BASICFABRICMATERIALPLANT.NAME
CREATURES.SPECIES	Buried Muckroot	埋住的塊根	STRINGS.CREATURES.SPECIES.BASICFORAGEPLANTPLANTED.NAME
CREATURES.SPECIES	Mealwood	米虱木	STRINGS.CREATURES.SPECIES.BASICSINGLEHARVESTPLANT.NAME
CREATURES.SPECIES	Nosh Sprout	小吃芽	STRINGS.CREATURES.SPECIES.BEAN_PLANT.NAME
CREATURES.SPECIES	Beetiny	輻射蜂寶寶	STRINGS.CREATURES.SPECIES.BEE.BABY.NAME
CREATURES.SPECIES	Beeta	輻射蜂	STRINGS.CREATURES.SPECIES.BEE.NAME
CREATURES.SPECIES	Alveo Vera	多孔蘆薈	STRINGS.CREATURES.SPECIES.BLUE_GRASS.NAME
CREATURES.SPECIES	Bulbloom	燈泡花	STRINGS.CREATURES.SPECIES.BULBLOOM.NAME
CREATURES.SPECIES	Buddy Bud	同心芽	STRINGS.CREATURES.SPECIES.BULBPLANT.NAME
CREATURES.SPECIES	Mimika	擬葉蛾	STRINGS.CREATURES.SPECIES.BUTTERFLY.NAME
CREATURES.SPECIES	Mimika Bud	擬葉蛾芽	STRINGS.CREATURES.SPECIES.BUTTERFLYPLANT.NAME
CREATURES.SPECIES	Jumping Joya	雀躍掌	STRINGS.CREATURES.SPECIES.CACTUSPLANT.NAME
CREATURES.SPECIES	Plume Squash Plant	羽葉南瓜藤	STRINGS.CREATURES.SPECIES.CARROTPLANT.NAME
CREATURES.SPECIES	Dartlet	逸蜥寶寶	STRINGS.CREATURES.SPECIES.CHAMELEON.BABY.NAME
CREATURES.SPECIES	Dartle	逸蜥	STRINGS.CREATURES.SPECIES.CHAMELEON.NAME
CREATURES.SPECIES	Chlorine Geyser	氯氣噴泉	STRINGS.CREATURES.SPECIES.CHLORINEGEYSER.NAME
CREATURES.SPECIES	Clampum	巨鉗貝	STRINGS.CREATURES.SPECIES.CLAM.NAME
CREATURES.SPECIES	Wheezewort	冰樹	STRINGS.CREATURES.SPECIES.COLDBREATHER.NAME
CREATURES.SPECIES	Sleet Wheat	雪地小麥	STRINGS.CREATURES.SPECIES.COLDWHEAT.NAME
CREATURES.SPECIES	Pokeshell Spawn	拋殼蟹寶寶	STRINGS.CREATURES.SPECIES.CRAB.BABY.NAME
CREATURES.SPECIES	Pokeshell	拋殼蟹	STRINGS.CREATURES.SPECIES.CRAB.NAME
CREATURES.SPECIES	Sanishell Spawn	淨水蟹寶寶	STRINGS.CREATURES.SPECIES.CRAB.VARIANT_FRESH_WATER.BABY.NAME
CREATURES.SPECIES	Sanishell	淨水蟹	STRINGS.CREATURES.SPECIES.CRAB.VARIANT_FRESH_WATER.NAME
CREATURES.SPECIES	Oakshell Spawn	木殼蟹寶寶	STRINGS.CREATURES.SPECIES.CRAB.VARIANT_WOOD.BABY.NAME
CREATURES.SPECIES	Oakshell	木殼蟹	STRINGS.CREATURES.SPECIES.CRAB.VARIANT_WOOD.NAME
CREATURES.SPECIES	Saturn Critter Trap	捕獸草	STRINGS.CREATURES.SPECIES.CRITTERTRAPPLANT.NAME
CREATURES.SPECIES	Bliss Burst	天堂草	STRINGS.CREATURES.SPECIES.CYLINDRICA.NAME
CREATURES.SPECIES	Dew Dripper	凝露藤	STRINGS.CREATURES.SPECIES.DEWDRIPPERPLANT.NAME
CREATURES.SPECIES	Gum Palm	黏膠棕櫚	STRINGS.CREATURES.SPECIES.DEWPALM.NAME
CREATURES.SPECIES	Husky Moo	哈烯奇牛	STRINGS.CREATURES.SPECIES.DIESELMOO.NAME
CREATURES.SPECIES	Megafrond	巨蕨	STRINGS.CREATURES.SPECIES.DINOFERN.NAME
CREATURES.SPECIES	Sweetle Larva	甜素甲蟲寶寶	STRINGS.CREATURES.SPECIES.DIVERGENT.VARIANT_BEETLE.BABY.NAME
CREATURES.SPECIES	Sweetle	甜素甲蟲	STRINGS.CREATURES.SPECIES.DIVERGENT.VARIANT_BEETLE.NAME
CREATURES.SPECIES	Grubgrub Wormling	蟲果果蟲寶寶	STRINGS.CREATURES.SPECIES.DIVERGENT.VARIANT_WORM.BABY.NAME
CREATURES.SPECIES	Grubgrub	蟲果果蟲	STRINGS.CREATURES.SPECIES.DIVERGENT.VARIANT_WORM.NAME
CREATURES.SPECIES	Drecklet	龍鱗蜥寶寶	STRINGS.CREATURES.SPECIES.DRECKO.BABY.NAME
CREATURES.SPECIES	Drecko	龍鱗蜥	STRINGS.CREATURES.SPECIES.DRECKO.NAME
CREATURES.SPECIES	Glossy Drecklet	滑鱗蜥寶寶	STRINGS.CREATURES.SPECIES.DRECKO.VARIANT_PLASTIC.BABY.NAME
CREATURES.SPECIES	Glossy Drecko	滑鱗蜥	STRINGS.CREATURES.SPECIES.DRECKO.VARIANT_PLASTIC.NAME
CREATURES.SPECIES	Sporechid	惡魔花	STRINGS.CREATURES.SPECIES.EVILFLOWER.NAME
CREATURES.SPECIES	Petta Pouf	蓬茸柳	STRINGS.CREATURES.SPECIES.FILAMENTPLANT.NAME
CREATURES.SPECIES	Hydrocactus	仙水掌	STRINGS.CREATURES.SPECIES.FILTERPLANT.NAME
CREATURES.SPECIES	Lura Plant	誘捕花	STRINGS.CREATURES.SPECIES.FLYTRAPPLANT.NAME
CREATURES.SPECIES	Hexalent	蜂巢仙人掌	STRINGS.CREATURES.SPECIES.FORESTFORAGEPLANTPLANTED.NAME
CREATURES.SPECIES	Ring Rosebush	環玫叢	STRINGS.CREATURES.SPECIES.GARDENDECORPLANT.NAME
CREATURES.SPECIES	Sweatcorn Stalk	津甜玉米稈	STRINGS.CREATURES.SPECIES.GARDENFOODPLANT.NAME
CREATURES.SPECIES	Snactus	食仙掌	STRINGS.CREATURES.SPECIES.GARDENFORAGEPLANTPLANTED.NAME
CREATURES.SPECIES	Gas Grass	瓦斯草	STRINGS.CREATURES.SPECIES.GASGRASS.NAME
CREATURES.SPECIES	Volcano	火山口	STRINGS.CREATURES.SPECIES.GEYSER.BIG_VOLCANO.NAME
CREATURES.SPECIES	Chlorine Gas Vent	氯氣噴口	STRINGS.CREATURES.SPECIES.GEYSER.CHLORINE_GAS.NAME
CREATURES.SPECIES	Cool Chlorine Gas Vent	低溫氯氣噴口	STRINGS.CREATURES.SPECIES.GEYSER.CHLORINE_GAS_COOL.NAME
CREATURES.SPECIES	Polluted Water Vent	汙水噴口	STRINGS.CREATURES.SPECIES.GEYSER.FILTHY_WATER.NAME
CREATURES.SPECIES	Carbon Dioxide Vent	二氧化碳噴口	STRINGS.CREATURES.SPECIES.GEYSER.HOT_CO2.NAME
CREATURES.SPECIES	Hydrogen Vent	氫氣噴口	STRINGS.CREATURES.SPECIES.GEYSER.HOT_HYDROGEN.NAME
CREATURES.SPECIES	Hot Polluted Oxygen Vent	高溫汙氧噴口	STRINGS.CREATURES.SPECIES.GEYSER.HOT_PO2.NAME
CREATURES.SPECIES	Steam Vent	蒸氣噴口	STRINGS.CREATURES.SPECIES.GEYSER.HOT_STEAM.NAME
CREATURES.SPECIES	Water Geyser	溫泉	STRINGS.CREATURES.SPECIES.GEYSER.HOT_WATER.NAME
CREATURES.SPECIES	Carbon Dioxide Geyser	二氧化碳噴泉	STRINGS.CREATURES.SPECIES.GEYSER.LIQUID_CO2.NAME
CREATURES.SPECIES	Liquid Sulfur Geyser	液態硫噴泉	STRINGS.CREATURES.SPECIES.GEYSER.LIQUID_SULFUR.NAME
CREATURES.SPECIES	Natural Gas Geyser	天然氣噴泉	STRINGS.CREATURES.SPECIES.GEYSER.METHANE.NAME
CREATURES.SPECIES	Aluminum Volcano	鋁火山	STRINGS.CREATURES.SPECIES.GEYSER.MOLTEN_ALUMINUM.NAME
CREATURES.SPECIES	Cobalt Volcano	鈷火山	STRINGS.CREATURES.SPECIES.GEYSER.MOLTEN_COBALT.NAME
CREATURES.SPECIES	Copper Volcano	銅火山	STRINGS.CREATURES.SPECIES.GEYSER.MOLTEN_COPPER.NAME
CREATURES.SPECIES	Gold Volcano	金火山	STRINGS.CREATURES.SPECIES.GEYSER.MOLTEN_GOLD.NAME
CREATURES.SPECIES	Iron Volcano	鐵火山	STRINGS.CREATURES.SPECIES.GEYSER.MOLTEN_IRON.NAME
CREATURES.SPECIES	Niobium Volcano	鈮火山	STRINGS.CREATURES.SPECIES.GEYSER.MOLTEN_NIOBIUM.NAME
CREATURES.SPECIES	Tungsten Volcano	鎢火山	STRINGS.CREATURES.SPECIES.GEYSER.MOLTEN_TUNGSTEN.NAME
CREATURES.SPECIES	Polluted Brine Vent	汙染濃鹽水噴泉	STRINGS.CREATURES.SPECIES.GEYSER.MURKY_BRINE.NAME
CREATURES.SPECIES	Steam Geyser	蒸氣噴泉	STRINGS.CREATURES.SPECIES.GEYSER.NAME
CREATURES.SPECIES	Leaky Oil Fissure	原油裂縫	STRINGS.CREATURES.SPECIES.GEYSER.OIL_DRIP.NAME
CREATURES.SPECIES	Salt Water Geyser	鹽水噴泉	STRINGS.CREATURES.SPECIES.GEYSER.SALT_WATER.NAME
CREATURES.SPECIES	Infectious Polluted Oxygen Vent	帶菌汙氧噴口	STRINGS.CREATURES.SPECIES.GEYSER.SLIMY_PO2.NAME
CREATURES.SPECIES	Cool Salt Slush Geyser	低溫鹽水噴泉	STRINGS.CREATURES.SPECIES.GEYSER.SLUSH_SALT_WATER.NAME
CREATURES.SPECIES	Cool Slush Geyser	低溫汙水噴泉	STRINGS.CREATURES.SPECIES.GEYSER.SLUSH_WATER.NAME
CREATURES.SPECIES	Minor Volcano	小火山口	STRINGS.CREATURES.SPECIES.GEYSER.SMALL_VOLCANO.NAME
CREATURES.SPECIES	Tidal Spring	潮汐泉	STRINGS.CREATURES.SPECIES.GEYSER.SMALLREEFGEYSER.NAME
CREATURES.SPECIES	Cool Steam Vent	低溫蒸氣噴口	STRINGS.CREATURES.SPECIES.GEYSER.STEAM.NAME
CREATURES.SPECIES	Thermal Gas Fissure	熱氣裂縫	STRINGS.CREATURES.SPECIES.GEYSER.UNDERWATERVENT.NAME
CREATURES.SPECIES	Shatter Flox Fawn	碎狐鹿克斯寶寶	STRINGS.CREATURES.SPECIES.GLASSDEER.BABY.NAME
CREATURES.SPECIES	Shatter Flox	碎狐鹿克斯	STRINGS.CREATURES.SPECIES.GLASSDEER.NAME
CREATURES.SPECIES	Morb	莫布	STRINGS.CREATURES.SPECIES.GLOM.NAME
CREATURES.SPECIES	Avari Vine	阿瓦里藤	STRINGS.CREATURES.SPECIES.GREEDYGREEN.NAME
CREATURES.SPECIES	Pikeapple Bush	刺殼果灌木	STRINGS.CREATURES.SPECIES.HARDSKINBERRYPLANT.NAME
CREATURES.SPECIES	Hatchling	哈奇寶寶	STRINGS.CREATURES.SPECIES.HATCH.BABY.NAME
CREATURES.SPECIES	Hatch	哈奇	STRINGS.CREATURES.SPECIES.HATCH.NAME
CREATURES.SPECIES	Stone Hatchling	石頭哈奇寶寶	STRINGS.CREATURES.SPECIES.HATCH.VARIANT_HARD.BABY.NAME
CREATURES.SPECIES	Stone Hatch	石頭哈奇	STRINGS.CREATURES.SPECIES.HATCH.VARIANT_HARD.NAME
CREATURES.SPECIES	Smooth Hatchling	金屬哈奇寶寶	STRINGS.CREATURES.SPECIES.HATCH.VARIANT_METAL.BABY.NAME
CREATURES.SPECIES	Smooth Hatch	金屬哈奇	STRINGS.CREATURES.SPECIES.HATCH.VARIANT_METAL.NAME
CREATURES.SPECIES	Sage Hatchling	草食哈奇寶寶	STRINGS.CREATURES.SPECIES.HATCH.VARIANT_VEGGIE.BABY.NAME
CREATURES.SPECIES	Sage Hatch	草食哈奇	STRINGS.CREATURES.SPECIES.HATCH.VARIANT_VEGGIE.NAME
CREATURES.SPECIES	Fervine	熱帶藤蔓	STRINGS.CREATURES.SPECIES.HEATBULB.NAME
CREATURES.SPECIES	Fervine Bulb	熱帶藤蔓種子	STRINGS.CREATURES.SPECIES.HEATBULBSEED.NAME
CREATURES.SPECIES	Bammini	猛瑪絨兔寶寶	STRINGS.CREATURES.SPECIES.ICEBELLY.BABY.NAME
CREATURES.SPECIES	Bammoth	猛瑪絨兔	STRINGS.CREATURES.SPECIES.ICEBELLY.NAME
CREATURES.SPECIES	Regal Bammini	帝王絨兔寶寶	STRINGS.CREATURES.SPECIES.ICEBELLY.VARIANT_GOLD.BABY.NAME
CREATURES.SPECIES	Regal Bammoth	帝王絨兔	STRINGS.CREATURES.SPECIES.ICEBELLY.VARIANT_GOLD.NAME
CREATURES.SPECIES	Sherberry Plant	雪漿果藤	STRINGS.CREATURES.SPECIES.ICECAVESFORAGEPLANTPLANTED.NAME
CREATURES.SPECIES	Idylla Flower	恬靜花	STRINGS.CREATURES.SPECIES.ICEFLOWER.NAME
CREATURES.SPECIES	Palmera Tree	棕櫚樹	STRINGS.CREATURES.SPECIES.JUNGLEGASPLANT.NAME
CREATURES.SPECIES	Seakomb	海梳蕨	STRINGS.CREATURES.SPECIES.KELPPLANT.NAME
CREATURES.SPECIES	Mirth Leaf	合歡葉	STRINGS.CREATURES.SPECIES.LEAFYPLANT.NAME
CREATURES.SPECIES	Shine Nymph	發光蟲寶寶	STRINGS.CREATURES.SPECIES.LIGHTBUG.BABY.NAME
CREATURES.SPECIES	Shine Bug	發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.NAME
CREATURES.SPECIES	Abyss Nymph	深淵發光蟲寶寶	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_BLACK.BABY.NAME
CREATURES.SPECIES	Abyss Bug	深淵發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_BLACK.NAME
CREATURES.SPECIES	Azure Nymph	溫和發光蟲寶寶	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_BLUE.BABY.NAME
CREATURES.SPECIES	Azure Bug	溫和發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_BLUE.NAME
CREATURES.SPECIES	Radiant Nymph	水晶發光蟲寶寶	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_CRYSTAL.BABY.NAME
CREATURES.SPECIES	Radiant Bug	水晶發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_CRYSTAL.NAME
CREATURES.SPECIES	Sun Nymph	陽光發光蟲寶寶	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_ORANGE.BABY.NAME
CREATURES.SPECIES	Sun Bug	陽光發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_ORANGE.NAME
CREATURES.SPECIES	Coral Nymph	活力發光蟲寶寶	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_PINK.BABY.NAME
CREATURES.SPECIES	Coral Bug	活力發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_PINK.NAME
CREATURES.SPECIES	Royal Nymph	王室發光蟲寶寶	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_PURPLE.BABY.NAME
CREATURES.SPECIES	Royal Bug	王室發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_PURPLE.NAME
CREATURES.SPECIES	Ionizing Nymph	電離發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_RADIOACTIVE.BABY.NAME
CREATURES.SPECIES	Ionizing Bug	電離發光蟲	STRINGS.CREATURES.SPECIES.LIGHTBUG.VARIANT_RADIOACTIVE.NAME
CREATURES.SPECIES	Vole Pup	鑽地田鼠寶寶	STRINGS.CREATURES.SPECIES.MOLE.BABY.NAME
CREATURES.SPECIES	Shove Vole	鑽地田鼠	STRINGS.CREATURES.SPECIES.MOLE.NAME
CREATURES.SPECIES	Delecta Vole Pup	辛香田鼠寶寶	STRINGS.CREATURES.SPECIES.MOLE.VARIANT_DELICACY.BABY.NAME
CREATURES.SPECIES	Delecta Vole	辛香田鼠	STRINGS.CREATURES.SPECIES.MOLE.VARIANT_DELICACY.NAME
CREATURES.SPECIES	Gassy Moo	瓦斯牛	STRINGS.CREATURES.SPECIES.MOO.NAME
CREATURES.SPECIES	Gnit Larva	匿蚊幼蟲	STRINGS.CREATURES.SPECIES.MOSQUITO.BABY.NAME
CREATURES.SPECIES	Gnit	匿蚊	STRINGS.CREATURES.SPECIES.MOSQUITO.NAME
CREATURES.SPECIES	Dusk Cap	黃昏蘑菇	STRINGS.CREATURES.SPECIES.MUSHROOMPLANT.NAME
CREATURES.SPECIES	Mussel Sprout	貽貝芽	STRINGS.CREATURES.SPECIES.MUSSELSPROUT.NAME
CREATURES.SPECIES	Mysterious Egg	神祕的蛋	STRINGS.CREATURES.SPECIES.MYSTERYEGG.NAME
CREATURES.SPECIES	Oil Reservoir	油田	STRINGS.CREATURES.SPECIES.OIL_WELL.NAME
CREATURES.SPECIES	Slickster Larva	小油怪寶寶	STRINGS.CREATURES.SPECIES.OILFLOATER.BABY.NAME
CREATURES.SPECIES	Slickster	小油怪	STRINGS.CREATURES.SPECIES.OILFLOATER.NAME
CREATURES.SPECIES	Longhair Larva	長髮小油怪寶寶	STRINGS.CREATURES.SPECIES.OILFLOATER.VARIANT_DECOR.BABY.NAME
CREATURES.SPECIES	Longhair Slickster	長髮小油怪	STRINGS.CREATURES.SPECIES.OILFLOATER.VARIANT_DECOR.NAME
CREATURES.SPECIES	Molten Larva	熔岩小油怪寶寶	STRINGS.CREATURES.SPECIES.OILFLOATER.VARIANT_HIGHTEMP.BABY.NAME
CREATURES.SPECIES	Molten Slickster	熔岩小油怪	STRINGS.CREATURES.SPECIES.OILFLOATER.VARIANT_HIGHTEMP.NAME
CREATURES.SPECIES	Oil Spout	原油噴口	STRINGS.CREATURES.SPECIES.OILSPOUT.NAME
CREATURES.SPECIES	Flue Coral	煙囪珊瑚	STRINGS.CREATURES.SPECIES.OXYCORAL.NAME
CREATURES.SPECIES	Oxyfern	氧氣蕨	STRINGS.CREATURES.SPECIES.OXYFERN.NAME
CREATURES.SPECIES	Pacu Fry	帕庫苗	STRINGS.CREATURES.SPECIES.PACU.BABY.NAME
CREATURES.SPECIES	Pacu	帕庫	STRINGS.CREATURES.SPECIES.PACU.NAME
CREATURES.SPECIES	Gulp Fry	寒帶帕庫苗	STRINGS.CREATURES.SPECIES.PACU.VARIANT_CLEANER.BABY.NAME
CREATURES.SPECIES	Gulp Fish	寒帶帕庫	STRINGS.CREATURES.SPECIES.PACU.VARIANT_CLEANER.NAME
CREATURES.SPECIES	Tropical Fry	熱帶帕庫苗	STRINGS.CREATURES.SPECIES.PACU.VARIANT_TROPICAL.BABY.NAME
CREATURES.SPECIES	Tropical Pacu	熱帶帕庫	STRINGS.CREATURES.SPECIES.PACU.VARIANT_TROPICAL.NAME
CREATURES.SPECIES	Pacu Egg	帕庫蛋	STRINGS.CREATURES.SPECIES.PACUEGG.NAME
CREATURES.SPECIES	Beakon Fry	燈喙魚苗	STRINGS.CREATURES.SPECIES.PARROTFISH.BABY.NAME
CREATURES.SPECIES	Beakon	燈喙魚	STRINGS.CREATURES.SPECIES.PARROTFISH.NAME
CREATURES.SPECIES	Lumen Quartz	輝亮石英	STRINGS.CREATURES.SPECIES.PINKROCK.NAME
CREATURES.SPECIES	Carved Lumen Quartz	精雕輝石	STRINGS.CREATURES.SPECIES.PINKROCKCARVED.NAME
CREATURES.SPECIES	Starnacle	藤壺星	STRINGS.CREATURES.SPECIES.PLANKTONCORAL.NAME
CREATURES.SPECIES	Jawbo Fry	顎魚苗	STRINGS.CREATURES.SPECIES.PREHISTORICPACU.BABY.NAME
CREATURES.SPECIES	Jawbo	顎魚	STRINGS.CREATURES.SPECIES.PREHISTORICPACU.NAME
CREATURES.SPECIES	Bristle Blossom	鬃花	STRINGS.CREATURES.SPECIES.PRICKLEFLOWER.NAME
CREATURES.SPECIES	Bluff Briar	魅惑棘	STRINGS.CREATURES.SPECIES.PRICKLEGRASS.NAME
CREATURES.SPECIES	Propane Spout	丙烷噴口	STRINGS.CREATURES.SPECIES.PROPANESPOUT.NAME
CREATURES.SPECIES	Blowter Fry	鼓氣魚苗	STRINGS.CREATURES.SPECIES.PUFFERFISH.BABY.NAME
CREATURES.SPECIES	Blowter	鼓氣魚	STRINGS.CREATURES.SPECIES.PUFFERFISH.NAME
CREATURES.SPECIES	Puftlet	帕夫寶寶	STRINGS.CREATURES.SPECIES.PUFT.BABY.NAME
CREATURES.SPECIES	Puft	帕夫	STRINGS.CREATURES.SPECIES.PUFT.NAME
CREATURES.SPECIES	Puftlet Prince	帕夫王子寶寶	STRINGS.CREATURES.SPECIES.PUFT.VARIANT_ALPHA.BABY.NAME
CREATURES.SPECIES	Puft Prince	帕夫王子	STRINGS.CREATURES.SPECIES.PUFT.VARIANT_ALPHA.NAME
CREATURES.SPECIES	Squeaky Puftlet	氯氣帕夫寶寶	STRINGS.CREATURES.SPECIES.PUFT.VARIANT_BLEACHSTONE.BABY.NAME
CREATURES.SPECIES	Squeaky Puft	氯氣帕夫	STRINGS.CREATURES.SPECIES.PUFT.VARIANT_BLEACHSTONE.NAME
CREATURES.SPECIES	Dense Puftlet	氧氣帕夫寶寶	STRINGS.CREATURES.SPECIES.PUFT.VARIANT_OXYLITE.BABY.NAME
CREATURES.SPECIES	Dense Puft	氧氣帕夫	STRINGS.CREATURES.SPECIES.PUFT.VARIANT_OXYLITE.NAME
CREATURES.SPECIES	Rhex Baby	霸王鸚寶寶	STRINGS.CREATURES.SPECIES.RAPTOR.BABY.NAME
CREATURES.SPECIES	Rhex	霸王鸚	STRINGS.CREATURES.SPECIES.RAPTOR.NAME
CREATURES.SPECIES	Dasha Saltvine	沙鹽藤	STRINGS.CREATURES.SPECIES.SALTPLANT.NAME
CREATURES.SPECIES	Sodicane	鹹蔗	STRINGS.CREATURES.SPECIES.SALTYSTICKSPLANT.NAME
CREATURES.SPECIES	Experiment 52B	實驗體 52B	STRINGS.CREATURES.SPECIES.SAPTREE.NAME
CREATURES.SPECIES	Kelpole	藻蝌蚪	STRINGS.CREATURES.SPECIES.SEAFAIRY.NAME
CREATURES.SPECIES	Seaquine Fry	海馬魚苗	STRINGS.CREATURES.SPECIES.SEAHORSE.BABY.NAME
CREATURES.SPECIES	Seaquine	海馬	STRINGS.CREATURES.SPECIES.SEAHORSE.NAME
CREATURES.SPECIES	Spigot Pup	栓角海豹寶寶	STRINGS.CREATURES.SPECIES.SEAL.BABY.NAME
CREATURES.SPECIES	Spigot Seal	栓角海豹	STRINGS.CREATURES.SPECIES.SEAL.NAME
CREATURES.SPECIES	Waterweed	水草	STRINGS.CREATURES.SPECIES.SEALETTUCE.NAME
CREATURES.SPECIES	Tower Kelp	塔藻	STRINGS.CREATURES.SPECIES.SEATREE.NAME
CREATURES.SPECIES	Orehull Spawn	礦甲龜寶寶	STRINGS.CREATURES.SPECIES.SEATURTLE.BABY.NAME
CREATURES.SPECIES	Orehull	礦甲龜	STRINGS.CREATURES.SPECIES.SEATURTLE.NAME
CREATURES.SPECIES	Pinpoki	針膽	STRINGS.CREATURES.SPECIES.SEAURCHIN.NAME
CREATURES.SPECIES	Thimble Reed Seed	頂針蘆葦種子	STRINGS.CREATURES.SPECIES.SEEDS.BASICFABRICMATERIALPLANT.NAME
CREATURES.SPECIES	Mealwood Seed	米虱木種子	STRINGS.CREATURES.SPECIES.SEEDS.BASICSINGLEHARVESTPLANT.NAME
CREATURES.SPECIES	Nosh Bean	小吃豆	STRINGS.CREATURES.SPECIES.SEEDS.BEAN_PLANT.NAME
